,월,일,시간,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수
성별,,,,남성,남성,남성,남성,남성,남성,여성,여성,여성,여성,여성,여성
2890,5,29,11,733300,885140,879110,749720,453110,316230,844860,892020,872500,820080,532130,449110
2891,5,29,12,737040,886530,879570,748340,452520,316300,852200,894680,873630,819640,531720,450020
2892,5,29,13,738660,887570,882030,751070,454380,317430,856650,896670,875980,821540,532650,450440
2893,5,29,14,739970,887960,882920,752810,456610,318160,858710,896680,876270,823080,533600,449740
2894,5,29,15,742700,889310,884680,755540,458550,317750,860360,895030,875670,824260,533510,448170
2895,5,29,16,748180,890290,884680,758710,461040,316850,860670,892030,873490,823400,531910,444530
2896,5,29,17,754740,891140,883050,761840,465880,316650,859220,886980,870290,822600,530600,442180
2897,5,29,18,754510,883770,870840,759440,468790,315860,840490,866870,857650,819120,529180,440430
2898,5,29,19,745310,860900,850660,755000,469830,314950,812630,842690,843830,813010,527350,439390
2899,5,29,20,738490,849650,841060,752810,470900,314010,795460,830600,836810,810020,526380,438210
2900,5,29,21,731550,840300,831450,750800,470600,312750,779240,820380,830860,807090,525120,436940
2901,5,29,22,721760,829230,820100,746340,468920,311880,759700,809050,823740,803510,523690,436000
2902,5,29,23,711440,818450,809470,741340,467150,311180,743580,800510,819120,800600,522300,435090
2903,5,30,0,704810,811620,802930,738500,465910,310330,736420,796470,816760,799330,521760,434490
2904,5,30,1,703100,808370,799980,737080,464950,309300,734900,794870,815570,798280,521170,433550
2905,5,30,2,701160,806130,797290,735520,463370,307580,733850,793430,814380,797160,520280,432200
2906,5,30,3,697310,804120,794720,733310,461010,305010,732900,791950,812860,795520,518510,429810
2907,5,30,4,694990,802110,791920,730520,458720,303030,732100,790640,810920,793580,517180,428290
2908,5,30,5,694110,801820,792770,730030,457640,304080,731580,789910,809800,792150,517500,428660
2909,5,30,6,696450,807900,804850,734100,456440,305680,736370,795880,814630,794000,518660,430460
2910,5,30,7,709380,842130,840850,746320,456030,308130,768810,827810,833030,801670,521800,433730
2911,5,30,8,720270,869980,865500,751920,456070,311380,810360,864780,852620,812290,527090,438330
2912,5,30,9,726970,880860,876320,755510,456830,313970,828610,881080,866010,819250,530980,442700
2913,5,30,10,729510,883340,879470,754210,455710,315440,837180,888380,871470,821410,532400,445830
2914,5,30,11,733110,883110,877720,749680,454010,315780,845120,891690,872630,820380,531790,446320
2915,5,30,12,736680,884960,878020,749000,453180,316430,851480,894400,874150,820080,531580,446850
2916,5,30,13,738750,886010,879260,750580,454460,317960,855910,896050,876030,820900,531870,447430
2917,5,30,14,740490,886760,879610,752360,456430,318550,858460,895230,875280,822280,532700,447200
2918,5,30,15,743040,887920,881310,754990,458520,317880,860300,893600,873860,823500,532810,445580
2919,5,30,16,750400,889000,882870,758630,462160,317140,861310,890460,871430,822630,531440,443460
2920,5,30,17,762160,890820,880270,762720,467370,316930,859990,885660,868980,822140,530580,441100
2921,5,30,18,763970,882670,869810,760720,469800,316220,842000,865430,856190,818820,529000,439310
2922,5,30,19,755380,861630,849820,755560,471280,315450,815820,841750,842820,813050,527270,438320
2923,5,30,20,749650,850630,839830,754720,472000,314100,799760,829700,835580,809580,525890,437330
2924,5,30,21,743260,840710,830500,752780,471860,313320,782290,819210,829750,806960,525030,436460
2925,5,30,22,734070,828610,818140,747000,469870,312410,762160,807390,822360,803340,523590,435770
2926,5,30,23,723700,816980,807790,741520,468300,311580,745120,798400,817370,800260,522450,435050
2927,5,31,0,716810,810310,801350,738480,466980,310870,737540,794950,815300,798800,522070,434390
2928,5,31,1,714780,807020,798160,737140,465890,309640,735680,793140,813920,797930,521410,433480
2929,5,31,2,712600,804740,795720,735470,463880,307820,734380,791710,812400,796860,520190,432010
2930,5,31,3,708380,802500,793310,733200,461380,305330,733430,790230,810960,795070,518470,429460
2931,5,31,4,706260,800350,790560,730320,459180,303470,732300,788660,809140,793300,516970,427960
2932,5,31,5,705440,800060,791210,729780,458370,304290,731890,787870,807960,791930,517210,428320
2933,5,31,6,706820,806050,803440,734450,456930,305650,735990,793180,812640,794070,518680,430040
2934,5,31,7,720280,838960,838170,746120,456600,308200,766530,823990,831500,802180,522110,433420
2935,5,31,8,734550,867520,864030,751800,457110,311150,807750,860470,850520,813040,527460,437840
2936,5,31,9,742070,880180,875560,754910,457630,314060,824920,877150,863350,820250,531720,442500
2937,5,31,10,746170,882530,878750,753390,456270,315910,833330,883160,868450,822250,533670,446220
2938,5,31,11,751090,883020,876090,748910,454280,316220,841260,885830,869350,820620,532750,446870
2939,5,31,12,757150,884700,876040,748430,453800,316380,849090,888300,870150,820100,531700,447060
2940,5,31,13,761180,887020,878020,750230,455430,317760,854830,889360,871710,821760,532320,447850
2941,5,31,14,764880,887240,877630,751120,457320,318070,858460,888550,871150,822190,532900,447060
2942,5,31,15,769080,888130,878330,752900,459000,317660,861060,886750,869730,822300,532020,445210
2943,5,31,16,774270,889180,876630,755530,461350,316840,862260,883410,867610,821540,529870,442540
2944,5,31,17,781580,890670,873290,759150,465940,316240,861940,878810,864670,819990,528900,440690
2945,5,31,18,785000,883550,858870,757030,469470,315380,848600,861660,852260,815890,526870,438850
2946,5,31,19,778340,862480,837920,751920,470530,314570,824380,837200,838370,809460,525090,438070
2947,5,31,20,773680,851830,827580,750550,471330,313650,807520,823570,829440,804560,523080,437020
2948,5,31,21,769870,844780,821150,750190,471450,312750,791360,813370,823420,801310,521760,436360
2949,5,31,22,761460,836200,812430,746530,469890,311700,771470,802430,816520,796720,519700,435110
2950,5,31,23,749170,825740,802800,740770,467570,310750,749840,791570,810180,792980,518260,434030
2951,6,1,0,1471760,1650870,1618320,1499570,948410,629610,1480510,1594870,1634340,1605490,1052070,875310
2952,6,1,1,1467390,1645530,1613590,1495930,946110,627660,1476360,1591740,1632240,1603970,1051030,873720
2953,6,1,2,1463140,1640610,1609090,1492260,943030,624230,1473950,1588830,1629960,1601950,1049230,871310
2954,6,1,3,1454400,1636240,1604770,1488260,938690,619430,1471980,1586500,1627230,1599480,1046130,867170
2955,6,1,4,1450700,1631860,1598860,1482360,934070,615870,1470180,1583640,1624020,1596210,1043530,864010
2956,6,1,5,1448340,1628960,1596070,1475290,930480,616910,1469100,1581780,1621140,1593380,1043210,864080
2957,6,1,6,1446300,1633040,1606760,1471490,924180,618360,1471880,1587860,1624880,1592760,1043290,865690
2958,6,1,7,1459710,1663740,1637830,1474350,917740,620150,1499510,1620780,1643060,1595150,1042680,867890
2959,6,1,8,1481800,1696860,1666770,1478410,915450,623800,1545790,1666000,1667780,1606600,1047240,873080
2960,6,1,9,1497050,1715570,1682350,1480210,915260,627340,1572260,1689760,1684940,1614950,1051240,879100
2961,6,1,10,1507710,1725400,1689260,1478040,912920,629060,1588600,1701210,1693820,1617160,1052110,882960
2962,6,1,11,1518490,1728730,1686660,1471840,909720,629790,1605310,1706750,1697590,1613880,1050040,884170
2963,6,1,12,1530850,1732730,1685350,1470260,908440,630520,1625370,1711130,1698930,1612560,1048510,884090
2964,6,1,13,1537470,1734140,1686920,1471640,910490,632460,1637800,1713370,1699700,1611210,1048280,884430
2965,6,1,14,1540830,1732300,1686160,1474340,913630,633860,1645400,1710300,1697830,1611960,1049070,884550
2966,6,1,15,1542350,1730730,1685230,1477450,916270,633400,1647190,1706130,1695050,1610750,1049040,882360
2967,6,1,16,1543960,1730820,1684760,1483550,922880,633790,1645110,1700050,1691540,1609170,1048110,879990
2968,6,1,17,1546740,1727480,1679290,1490430,932040,633870,1636370,1688100,1683960,1606950,1047700,878800
2969,6,1,18,1539180,1711410,1659890,1488600,936890,633460,1606830,1656430,1662930,1601240,1046290,877090
2970,6,1,19,1524600,1684870,1636020,1484640,940910,632990,1573530,1626310,1645420,1595420,1046060,876060
2971,6,1,20,1516110,1672070,1625720,1487340,944140,632260,1551290,1611630,1637650,1594790,1046770,875640
2972,6,1,21,1506780,1663070,1619870,1490000,944990,631310,1528080,1600600,1632540,1594110,1046700,875010
2973,6,1,22,1494050,1651680,1609470,1485510,943810,630000,1502510,1588630,1625720,1590560,1045100,874250
2974,6,1,23,1478410,1639690,1601460,1481110,941460,629020,1481740,1579900,1620930,1587550,1043710,873480
2975,6,2,0,1469240,1632110,1595760,1477150,939560,627730,1472240,1575140,1618040,1586170,1043120,872560
2976,6,2,1,1465760,1627750,1592220,1474910,937590,626020,1469420,1572950,1616610,1584900,1042010,871350
2977,6,2,2,1461440,1623790,1588580,1471480,934080,622520,1467180,1570900,1614610,1583160,1040630,869050
2978,6,2,3,1453130,1620450,1584530,1467600,929330,617590,1465580,1568630,1612040,1580150,1037480,864730
2979,6,2,4,1449250,1616600,1579290,1461880,924650,613830,1463740,1565880,1608640,1576420,1034220,861360
2980,6,2,5,1446650,1614000,1575610,1455260,920870,614430,1462530,1564070,1605680,1572960,1033370,861040
2981,6,2,6,1444000,1619220,1586600,1454480,917230,616650,1463860,1569540,1610020,1573620,1034360,863600
2982,6,2,7,1454720,1650020,1620550,1461670,912230,618890,1488740,1601240,1628590,1577470,1034770,866330
2983,6,2,8,1473410,1680170,1648110,1467630,910040,623560,1528420,1643000,1651660,1587630,1039940,873290
2984,6,2,9,1484380,1696850,1663640,1468190,909300,628390,1550050,1664620,1668250,1594460,1044940,882010
2985,6,2,10,1492170,1704840,1669740,1465410,906270,630550,1564110,1676230,1676810,1595140,1045740,888410
2986,6,2,11,1499570,1709120,1670270,1460020,902160,630120,1577050,1681810,1679350,1591480,1042650,888230
2987,6,2,12,1508290,1712820,1672360,1460090,901430,629820,1592930,1686220,1682700,1590580,1041080,887050
2988,6,2,13,1513950,1717190,1676840,1465660,903930,630330,1604250,1689870,1685480,1592300,1041310,886290
2989,6,2,14,1518130,1720190,1681780,1472530,907670,631140,1611030,1692070,1687420,1595480,1042780,884950
2990,6,2,15,1519640,1722080,1685330,1479080,912380,631130,1614980,1691590,1687920,1599080,1044340,882290
2991,6,2,16,1520750,1724480,1688900,1489160,919160,630800,1614680,1689600,1687530,1603250,1045780,879410
2992,6,2,17,1521900,1723610,1687790,1498160,928620,631140,1607830,1683690,1684400,1606450,1048000,878050
2993,6,2,18,1515720,1711980,1675020,1502590,938780,632730,1582300,1660130,1670690,1608740,1051930,878510
2994,6,2,19,1501980,1689050,1654650,1503690,945730,634010,1554590,1636030,1658480,1610060,1055770,878710
2995,6,2,20,1491180,1677300,1647430,1508680,950900,633930,1536600,1625010,1653740,1613970,1058190,878690
2996,6,2,21,1480760,1667460,1643020,1510570,953290,633430,1518170,1617490,1651530,1615650,1059180,878170
2997,6,2,22,1467020,1655950,1634610,1507460,952680,632540,1498260,1608960,1646840,1614920,1058760,877950
2998,6,2,23,1453050,1645530,1627190,1503620,951510,631760,1483410,1602930,1643730,1613070,1057980,877290
2999,6,3,0,1445400,1639470,1622220,1500540,949750,630650,1477540,1600190,1641870,1611710,1057370,876500
3000,6,3,1,1442940,1635570,1618880,1498080,947610,628350,1475630,1598520,1640400,1610510,1056410,875120
3001,6,3,2,1439260,1632780,1615580,1494790,944050,625020,1474850,1597020,1638910,1608810,1054580,872720
3002,6,3,3,1431480,1629650,1611940,1490800,939260,620030,1473590,1595150,1636650,1606030,1051570,868490
3003,6,3,4,1428580,1627120,1608190,1486440,935080,616680,1472350,1593170,1634170,1603410,1049260,865860
3004,6,3,5,1427540,1627660,1611990,1484910,932130,618520,1472360,1592610,1632910,1601270,1050330,866470
3005,6,3,6,1430410,1644490,1644890,1495420,928710,621320,1481880,1606300,1644450,1605870,1052650,869900
3006,6,3,7,1452690,1710160,1714170,1517760,926830,625810,1537280,1668390,1681830,1620840,1059240,876410
3007,6,3,8,1478900,1766640,1761960,1530320,927700,631290,1615210,1743920,1719430,1642280,1069260,884550
3008,6,3,9,1493830,1790000,1784290,1538340,928900,636450,1649710,1774710,1744210,1656350,1076830,892980
3009,6,3,10,1498590,1796500,1790850,1536710,926310,638060,1664190,1788110,1753130,1658440,1079110,898380
3010,6,3,11,1502190,1796450,1786180,1527320,920790,638520,1675880,1792980,1754580,1654270,1076280,899850
3011,6,3,12,1508280,1798080,1785560,1523530,919130,639000,1687300,1797100,1756460,1651390,1074770,899820
3012,6,3,13,1509410,1800240,1788960,1527060,921710,640890,1694280,1799950,1759660,1653030,1076340,900330
3013,6,3,14,1511010,1800370,1789410,1530980,926000,641710,1697080,1799540,1759870,1656350,1077560,899410
3014,6,3,15,1513640,1800470,1790040,1535520,929800,640670,1698020,1796920,1758440,1657810,1077310,896250
3015,6,3,16,1518440,1801890,1790430,1540470,934900,638770,1697930,1790130,1753280,1655970,1074790,891310
3016,6,3,17,1525790,1800190,1784150,1545510,943580,638200,1690990,1777920,1744810,1653170,1072430,887150
3017,6,3,18,1520880,1778360,1756050,1537160,948120,637020,1651800,1732840,1715930,1644350,1069250,883950
3018,6,3,19,1500480,1730850,1711000,1524540,951410,636190,1600540,1682110,1687990,1633360,1066360,881820
3019,6,3,20,1488380,1705820,1689020,1520140,953680,634770,1571210,1657760,1674660,1628760,1064730,880920
3020,6,3,21,1476430,1687440,1670340,1515440,954220,633560,1544510,1639620,1665750,1625700,1063610,879870
3021,6,3,22,1459640,1666500,1648980,1505380,950890,632200,1513240,1622650,1655210,1620480,1061370,878440
3022,6,3,23,1443640,1648780,1632370,1497820,948420,630780,1490160,1610740,1648680,1616720,1059660,877200
3023,6,4,0,1433520,1637950,1621880,1493580,946520,629700,1480710,1605290,1645130,1614420,1058610,876040
3024,6,4,1,1430720,1632970,1617180,1491250,945130,628020,1478570,1603030,1643430,1613310,1057610,874930
3025,6,4,2,1427280,1629320,1613120,1488040,942150,624590,1477380,1601000,1641370,1611410,1056090,872440
3026,6,4,3,1419610,1626630,1609420,1483930,937200,619770,1476140,1598900,1638740,1608370,1052990,868100
3027,6,4,4,1417000,1623380,1605100,1479170,933050,616030,1474740,1596740,1635460,1604950,1050520,865140
3028,6,4,5,1415870,1623720,1607280,1477420,929780,616720,1474830,1595910,1633480,1602660,1050620,865710
3029,6,4,6,1419940,1638100,1635110,1487250,925350,618900,1483980,1607740,1644140,1606630,1052750,868580
3030,6,4,7,1444740,1704100,1704500,1512400,923220,623670,1541100,1671050,1682410,1621590,1058690,874730
3031,6,4,8,1470010,1758890,1752190,1523240,923090,628940,1617680,1744930,1720090,1642810,1068680,883070
3032,6,4,9,1483960,1782680,1774040,1528950,923630,634200,1651130,1778150,1745290,1655730,1075770,891240
3033,6,4,10,1490160,1787960,1780210,1526490,920030,635750,1666750,1790250,1754940,1658520,1077280,895840
3034,6,4,11,1495780,1788090,1775920,1516670,914600,635300,1678890,1795090,1756670,1653480,1073960,896350
3035,6,4,12,1501790,1790130,1776410,1513620,912540,635240,1689610,1798800,1758070,1650970,1072590,896880
3036,6,4,13,1504310,1793190,1780520,1518580,915490,637120,1696340,1802080,1761070,1653950,1074030,897270
3037,6,4,14,1506120,1793890,1780940,1521440,920180,638550,1698960,1801120,1760580,1656430,1075260,896260
3038,6,4,15,1508390,1794320,1781740,1526840,924360,637970,1700000,1797420,1758290,1657510,1074750,893120
3039,6,4,16,1516750,1796660,1781500,1531940,930320,637300,1701380,1791890,1753380,1656240,1071820,889070
3040,6,4,17,1525770,1794630,1775260,1537860,939830,636980,1695720,1779060,1745720,1653820,1069950,885600
